x,y,pts_crs,aoi,naip_id,r,r_max,r_min,r_diff,r_avg,r_entr,g,g_max,g_min,g_diff,g_avg,g_entr,b,b_max,b_min,b_diff,b_avg,b_entr,nir,nir_max,nir_min,nir_diff,nir_avg,nir_entr,ndvi,ndvi_max,ndvi_min,ndvi_diff,ndvi_avg,ndvi_entr,year,month,day_in_year,r_entr5,g_entr5,b_entr5,nir_entr5,ndvi_entr5,r_avg5,g_avg5,b_avg5,nir_avg5,r_contN,r_contE,r_corrN,r_corrE,g_contN,g_contE,g_corrN,g_corrE,b_contN,b_contE,g_corrN.1,b_corrE,nir_contN,nir_contE,nir_corrN,nir_corrE,iceplant,modelAE5
-120.0477145078184,34.464350464484305,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,141,152,129,23,139.11111,4.3921266,144,149,139,10,143.44444,3.676441,132,138,125,13,131.11111,3.7974677,169,178,163,15,170.0,4.1852303,0.0903225806451612,0.15960912,0.034920637,0.12468849,0.0,3.728502,2020,5,143,5.1234384,4.256526,4.3765693,4.723394,4.370232,142.71074,145.66116,132.0,169.41322,114.43636363636364,124.80909090909093,0.7490596663977044,0.730800121176527,30.86363636363636,31.681818181818183,0.7325036551592254,0.7398555724123095,38.73636363636364,57.6,0.7325036551592254,0.5799586824717957,16.18181818181818,34.3,0.869567296250088,0.7265956317905176,0,1.0
-120.04767320676646,34.46454984412182,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,127,141,120,21,127.0,3.952303,131,138,130,8,132.22223,3.6074753,116,123,114,9,116.666664,3.4661007,174,177,171,6,173.88889,3.133843,0.1561461794019933,0.1919192,0.104761906,0.08715729,0.11111111,3.676441,2020,5,143,4.984929,4.59042,4.4132776,4.2063932,4.263095,122.785126,129.83472,116.70248,168.85124,74.35454545454544,185.5909090909091,0.9064698499316376,0.7478958980457132,40.16363636363636,72.31818181818181,0.8401725154693834,0.6857004478924527,26.89090909090909,50.381818181818176,0.8401725154693834,0.7048377593894042,20.781818181818178,15.827272727272728,0.7715260508371561,0.8504091178632935,0,1.0
-120.04776955933669,34.464642183594734,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,124,141,124,17,129.0,4.047299,135,143,130,13,137.0,3.6504104,118,128,115,13,119.111115,3.663871,170,174,167,7,170.11111,3.5780013,0.1564625850340136,0.16778524,0.090322584,0.07746266,0.11111111,3.5949054,2020,5,143,5.185727,4.517113,4.5221643,4.379035,4.363378,138.12396,141.3719,124.694214,168.38843,88.39999999999999,228.85454545454544,0.8948045926716026,0.6544353015155814,39.27272727272727,127.17272727272726,0.897246837831073,0.5893507985177759,39.28181818181818,134.57272727272726,0.897246837831073,0.6981225483865032,17.37272727272727,8.881818181818181,0.8662506894365902,0.931952643610952,0,1.0
-120.0491881213141,34.4638132742502,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,116,117,110,7,113.77778,3.9262724,134,135,130,5,133.33333,3.505592,115,115,110,5,112.77778,3.7124887,177,177,172,5,175.55556,3.5090356,0.2081911262798634,0.23076923,0.19031142,0.040457815,0.11111111,3.5814447,2020,5,143,5.0962815,4.3308516,4.563945,4.7554235,4.7176266,128.61157,139.07439,121.31405,162.5785,58.0090909090909,138.1181818181818,0.947404952951888,0.8471156161363255,17.390909090909084,58.3,0.9351712209634352,0.7484085618100951,16.881818181818183,55.58181818181818,0.9351712209634352,0.8549755701630446,14.345454545454544,41.3,0.971778809778304,0.9207608144830628,0,1.0
-120.04848281336464,34.46402226188984,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,114,125,113,12,118.22222,3.6899016,127,134,126,8,129.55556,3.676441,111,119,110,9,112.888885,3.3055828,176,176,174,2,174.77777,2.4654267,0.2137931034482758,0.21527778,0.1638796,0.051398173,0.11111111,3.0986862,2020,5,143,4.631482,4.0574565,3.951712,3.4276216,3.726401,131.04132,136.36363,119.12397,172.18182,46.40909090909091,38.52727272727272,0.7476913216936433,0.772492468710861,13.672727272727272,14.454545454545451,0.7526320433990288,0.7142274976961461,11.500000000000002,13.090909090909092,0.7526320433990288,0.6963407953993869,4.199999999999999,2.636363636363636,0.8716209651877854,0.9131827643405712,0,1.0
-120.04930692381856,34.46385154028942,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,124,128,116,12,123.333336,4.168326,134,137,130,7,133.22223,3.2148263,115,117,111,6,114.22222,3.1627653,169,173,164,9,168.77777,3.6595366,0.1535836177474402,0.19723183,0.13103448,0.06619735,0.11111111,3.483005,2020,5,143,4.8395658,3.7700355,3.7808478,4.282036,4.0803237,130.72728,134.29752,117.29752,161.18182,34.209090909090904,45.89090909090909,0.826768890267576,0.7470137705110318,12.281818181818185,12.154545454545453,0.7124468980163675,0.7249975031621301,13.01818181818182,12.38181818181818,0.7124468980163675,0.7578282318513577,15.309090909090909,12.563636363636364,0.8862176497280514,0.9124492538288462,0,1.0
-120.0493547631992,34.464107853029496,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,141,145,121,24,131.66667,4.2541957,140,141,130,11,136.22223,3.7454064,121,126,114,12,118.77778,3.4815621,170,175,160,15,170.0,3.7454064,0.0932475884244373,0.17171717,0.04918033,0.12253684,0.11111111,3.5780013,2020,5,143,5.0743747,4.5017757,4.7314806,4.6617093,4.5755305,138.83472,142.2562,126.20661,163.09091,128.35454545454547,54.75454545454545,0.7408613182507512,0.8964278030976428,38.990909090909085,23.14545454545454,0.7132624023026899,0.8509951092962799,59.55454545454545,25.75454545454545,0.7132624023026899,0.9092522334149792,58.55454545454545,15.89090909090909,0.8120090032138446,0.951654664021638,0,1.0
-120.02865004338996,34.46405643942571,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,101,112,96,16,103.55556,4.444188,132,137,131,6,133.77777,3.410596,94,100,92,8,96.0,3.6855671,172,176,171,5,173.55556,2.7447324,0.2600732600732601,0.2888889,0.20848057,0.080408335,0.22222222,3.909368,2020,5,143,5.1695538,4.4052444,4.431288,3.792297,4.3017445,113.1157,137.81818,99.14876,172.07439,72.01818181818182,54.42727272727272,0.8129584176881424,0.858441408077838,19.78181818181818,19.7,0.781791280554643,0.7678888647179871,14.163636363636364,14.009090909090908,0.781791280554643,0.8298237149226809,9.863636363636363,11.227272727272728,0.8488651172739399,0.8100300730404201,0,1.0
-120.02859177650596,34.46420550953992,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,115,123,115,8,119.333336,3.9262724,131,138,131,7,134.88889,3.133291,103,105,99,6,102.0,3.3316133,171,174,166,8,171.44444,3.176226,0.1958041958041958,0.19587629,0.15277778,0.04309851,0.11111111,3.1501951,2020,5,143,4.394407,4.1297064,3.9648154,3.8960962,3.566376,122.1157,135.8595,102.75207,172.66942,23.536363636363635,20.954545454545453,0.8407948905534585,0.8596366326171094,19.25454545454545,15.563636363636364,0.7071949817565942,0.7529538276697267,12.39090909090909,14.78181818181818,0.7071949817565942,0.8040727694034073,6.281818181818181,6.945454545454545,0.9183668381716108,0.884627846869757,0,1.0
-120.029809365152,34.46407829834735,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,124,131,112,19,121.888885,4.1852303,136,144,132,12,137.88889,3.3914526,105,111,104,7,107.55556,3.6074753,175,175,171,4,173.66667,3.332504,0.1705685618729097,0.21678321,0.14379086,0.072992355,0.11111111,3.5949054,2020,5,143,5.4492455,4.390906,4.3772836,3.9558148,4.5845313,121.495865,132.6529,108.545456,167.15703,83.98181818181818,37.41818181818181,0.9569653608370836,0.9718481964700436,35.45454545454545,39.35454545454545,0.9442633422955042,0.926340607644838,16.136363636363637,21.2,0.9442633422955042,0.8745820147175354,27.55454545454545,20.463636363636365,0.8103043021358001,0.8745730260973077,0,1.0
-120.02775277996204,34.46395067891918,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,128,140,115,25,128.0,4.1852303,139,147,136,11,141.11111,3.7679935,103,112,100,12,104.333336,3.7454064,170,173,167,6,169.55556,3.386566,0.1409395973154362,0.18439716,0.093851134,0.09054603,0.11111111,3.676441,2020,5,143,5.2917776,4.6677613,4.7806315,4.1535454,4.5535903,132.3471,143.91736,109.099174,171.29752,110.4090909090909,61.97272727272727,0.8772092370576969,0.929079620454921,59.35454545454545,45.82727272727272,0.7855324847419806,0.8346073517932825,25.43636363636364,18.1,0.7855324847419806,0.9345960416960096,9.209090909090907,6.136363636363637,0.8905393905861525,0.9210700261671564,0,1.0
-120.02758956346428,34.46414823168818,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,123,128,118,10,122.111115,3.1811123,117,124,109,15,115.77778,3.9783335,94,98,93,5,96.0,3.0382948,176,180,172,8,176.11111,3.483005,0.177257525083612,0.20134228,0.14666666,0.054675624,0.11111111,2.865759,2020,5,143,4.1568127,4.7743797,3.5812473,4.528699,3.576125,125.80165,125.33058,99.61157,173.0248,20.57272727272727,21.26363636363636,0.766053782365191,0.737531134419387,34.89090909090909,28.945454545454545,0.9056939405608804,0.902366993507914,5.381818181818181,7.772727272727273,0.9056939405608804,0.6514603791304286,11.236363636363636,5.872727272727272,0.972175997717264,0.977111617364474,0,1.0
-120.02886045303664,34.46419633925903,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,116,124,112,12,117.77778,3.7679935,121,125,118,7,121.333336,3.3971353,96,99,95,4,97.111115,2.9673285,176,178,173,5,174.77777,3.4400702,0.2054794520547945,0.22758621,0.16498317,0.06260304,0.11111111,3.2226043,2020,5,143,4.337739,4.547857,3.1263745,4.2137637,3.471679,120.900826,123.06612,98.83471,167.18182,18.39090909090909,14.699999999999998,0.8031250611740273,0.8363544706332013,32.0,21.618181818181817,0.9014365536496968,0.9177762525123152,4.963636363636364,5.990909090909092,0.9014365536496968,0.6574005408903572,13.445454545454544,8.045454545454545,0.9305755348055408,0.933443668004525,0,1.0
-120.02884725384816,34.463965869893364,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,122,139,113,26,122.55556,3.8798938,151,151,145,6,148.55556,2.9263945,107,110,100,10,104.44444,3.1087031,181,184,173,11,179.66667,3.4140396,0.1947194719471947,0.23489933,0.10897436,0.12592497,0.11111111,3.6209362,2020,5,143,5.0584865,4.09536,4.1961784,4.228334,4.142243,126.04958,147.15703,106.16529,173.63637,33.281818181818174,14.927272727272726,0.9643385485401588,0.976507420642153,11.87272727272727,12.854545454545455,0.8798695558685465,0.8631421887032287,12.19090909090909,14.46363636363636,0.8798695558685465,0.9102448369577766,7.863636363636364,11.036363636363635,0.9193092437856148,0.8921827185489912,0,1.0
-120.02758872850391,34.463956761582864,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,130,138,118,20,128.88889,3.9228287,146,149,141,8,145.0,3.7883413,104,109,102,7,104.77778,3.2852347,168,175,165,10,168.55556,3.8833375,0.1275167785234899,0.19453925,0.09210526,0.10243399,0.11111111,3.7362802,2020,5,143,4.999784,4.4969563,4.454859,4.65996,4.3964415,128.84297,144.46281,108.59504,168.95041,78.06363636363635,48.5,0.9238601714433315,0.934811627078172,31.57272727272727,38.7,0.8481774307878632,0.7691251776952566,21.463636363636365,16.099999999999998,0.8481774307878632,0.9204888765490524,11.563636363636364,11.98181818181818,0.9260089606548472,0.920124433409008,0,1.0
-120.01028962840384,34.46725987223297,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,108,118,103,15,110.77778,4.280226,141,146,135,11,141.44444,3.3316133,88,92,87,5,89.333336,2.8193805,180,183,174,9,178.55556,3.8143718,0.25,0.25631768,0.21333334,0.042984337,0.22222222,3.2036994,2020,5,143,4.7982693,4.013484,3.730253,4.5490026,3.9703848,117.95042,139.52893,92.545456,171.63637,35.89090909090909,14.7,0.8978841522689067,0.9521971915420128,7.309090909090909,7.309090909090909,0.9019410095171704,0.8871995177096365,8.89090909090909,5.327272727272727,0.9019410095171704,0.930066482842968,16.354545454545455,7.754545454545455,0.9311915337130688,0.9621639172552936,0,1.0
-120.00997864923296,34.46717027473174,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,113,120,110,10,114.22222,3.495575,129,136,125,11,130.33333,3.8404026,91,93,89,4,91.0,2.8666499,177,179,174,5,176.66667,3.038847,0.2206896551724138,0.2361111,0.18367347,0.052437633,0.11111111,2.7842236,2020,5,143,3.7937443,4.1495786,3.0845978,3.8158062,3.0804605,116.04958,135.19835,93.05785,174.03305,8.872727272727273,6.754545454545455,0.7213980167666304,0.7963300667936644,14.89090909090909,10.4,0.748482644089183,0.8285755077218447,2.8999999999999995,3.090909090909091,0.748482644089183,0.7752078441887302,5.381818181818182,5.090909090909091,0.917526602449432,0.9150337422944778,0,1.0
-120.00985182015818,34.46679608901435,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,116,119,108,11,115.44444,3.2726648,143,147,139,8,143.55556,3.121273,103,108,97,11,102.55556,3.4266095,160,173,153,20,161.88889,4.07333,0.1594202898550724,0.20996441,0.12915128,0.080813125,0.11111111,3.4569745,2020,5,143,4.151528,3.8314502,4.0009823,4.638448,3.6868885,117.89256,146.92561,101.5124,167.7934,23.43636363636364,24.454545454545457,0.8431565203743736,0.8265670461234698,10.109090909090908,14.8,0.8292088430169469,0.7530823217541007,8.272727272727273,9.418181818181818,0.8292088430169469,0.8495247447203443,12.845454545454544,8.354545454545454,0.8673114329111264,0.9241447408822472,0,1.0
-120.00843195546548,34.46757060516633,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,117,124,114,10,117.333336,3.8664331,136,139,132,7,135.66667,3.4864488,95,97,93,4,94.44444,2.5435183,171,172,168,4,170.55556,2.7933497,0.1875,0.2,0.16216215,0.037837848,0.11111111,2.727828,2020,5,143,4.396958,4.2133684,2.897355,3.8779228,2.8083413,117.15703,134.70248,94.181816,168.73553,9.245454545454544,12.236363636363636,0.9011823571496724,0.8649654499829861,6.981818181818182,11.118181818181816,0.8720987282067891,0.801329491712199,2.290909090909091,3.8,0.8720987282067891,0.5448369442346805,4.7,5.845454545454545,0.9394699658085816,0.9268530160991396,0,1.0
-120.00823738212506,34.466944868284635,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,98,108,97,11,101.44444,4.1422954,138,140,134,6,136.66667,2.9312809,88,93,88,5,90.111115,3.3416305,176,178,171,7,175.33333,3.8143718,0.2846715328467153,0.2867647,0.23404256,0.052722156,0.22222222,3.4400702,2020,5,143,5.2670865,3.9235852,4.5764785,4.042193,4.504327,123.66942,140.03305,103.04958,171.14876,105.57272727272726,116.56363636363636,0.9156745940488458,0.9202356278854537,29.663636363636364,39.10909090909091,0.909279908175704,0.8943456404470851,34.08181818181818,41.74545454545454,0.909279908175704,0.9282555087628904,11.47272727272727,5.1909090909090905,0.805559476175799,0.9079010549701196,0,1.0
-120.00842866731038,34.466616212735865,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,105,112,97,15,105.55556,3.7454064,118,120,118,2,118.888885,2.6823401,98,99,94,5,97.666664,3.0557513,169,173,162,11,167.11111,3.7974677,0.2335766423357664,0.28148147,0.18545455,0.09602693,0.22222222,3.6074753,2020,5,143,4.341238,3.4433672,3.5295796,4.3747325,3.822056,109.3719,123.35537,100.77686,163.86777,16.627272727272725,24.20909090909091,0.8269654984242294,0.7513207323143666,5.527272727272727,8.190909090909091,0.8184201782679387,0.7497263325348871,3.190909090909091,9.099999999999998,0.8184201782679387,0.7475269843308037,17.354545454545452,16.972727272727273,0.8059524986212787,0.8072644680105249,0,1.0
-120.0085512657516,34.46637216076497,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,120,127,108,19,116.888885,4.1852303,132,137,123,14,130.11111,3.5780013,104,111,99,12,103.666664,3.3485177,172,175,165,10,170.88889,3.9262724,0.1780821917808219,0.2241993,0.13013698,0.09406231,0.11111111,3.7159321,2020,5,143,4.825229,4.16045,3.9404619,4.6385355,4.186806,113.86777,129.0248,103.05785,172.01653,28.30909090909091,22.063636363636363,0.8512173902319912,0.8815802273138309,9.481818181818182,10.154545454545453,0.8311636866821293,0.8153703333188504,4.99090909090909,7.663636363636364,0.8311636866821293,0.7771876759044278,15.554545454545451,12.527272727272727,0.8882379132368223,0.9158019317828822,0,1.0
-120.00860061008474,34.46605793854072,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,98,105,90,15,97.888885,3.9353986,121,125,116,9,121.55556,3.7454064,96,101,96,5,98.22222,2.8826632,177,182,174,8,176.77777,3.4661007,0.2872727272727273,0.3382353,0.25,0.08823529,0.22222222,3.6595366,2020,5,143,4.830246,4.043637,3.5310636,4.183254,4.2122984,112.3967,127.24793,103.3967,170.24794,39.30909090909091,21.500000000000004,0.7706904845893258,0.8899796482326933,11.745454545454542,7.709090909090909,0.7231065974479117,0.8386247026221693,6.590909090909091,6.672727272727273,0.7231065974479117,0.7510575261287491,14.472727272727273,9.163636363636364,0.8267244700226823,0.8872484540209729,0,1.0
-120.0084076401214,34.465861832331306,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,104,119,95,24,108.22222,4.090234,128,133,122,11,127.77778,3.5216055,102,111,100,11,104.44444,3.5905712,171,173,161,12,168.44444,3.4005787,0.2436363636363636,0.28301886,0.17314488,0.10987398,0.11111111,3.3619783,2020,5,143,4.237456,3.6272721,3.666034,4.265414,3.5662313,116.0,128.30579,107.63636,165.0248,31.045454545454547,26.127272727272725,0.6970431120756387,0.7580099021553374,6.409090909090908,10.054545454545456,0.7579632951020244,0.6319025689787241,7.272727272727272,7.5,0.7579632951020244,0.7286159821007704,22.236363636363635,15.618181818181816,0.7549009976647505,0.8362019823767824,0,1.0
-120.00781591162348,34.46604211663851,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,108,134,100,34,111.888885,4.211261,118,128,115,13,120.333336,3.2451913,98,108,96,12,100.333336,3.5385098,180,184,175,9,181.11111,3.1121469,0.25,0.29577464,0.13268608,0.16308856,0.22222222,3.7974677,2020,5,143,4.8889484,4.135242,3.9408743,3.9962156,4.2579317,114.00826,121.07438,101.15703,175.45454,106.4090909090909,50.94545454545455,0.7064140597046139,0.8697441363836816,23.96363636363637,14.845454545454544,0.7710482336127191,0.8632763707655743,13.872727272727271,10.554545454545456,0.7710482336127191,0.8434685058910427,14.0,8.072727272727272,0.8321266908849354,0.9092096229470228,0,1.0
-120.0078554252849,34.465791742391325,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,122,127,110,17,121.44444,4.375222,132,137,127,10,131.44444,3.110704,110,114,102,12,108.666664,3.5385098,180,186,170,16,177.88889,4.1852303,0.1920529801324503,0.25675675,0.14864865,0.1081081,0.11111111,4.116265,2020,5,143,4.9954815,3.781404,3.9712055,4.857688,4.5062757,130.22314,133.47107,110.578514,168.22314,25.57272727272727,22.454545454545453,0.9180274820653846,0.92469535297876,9.363636363636363,10.890909090909089,0.7037968774427545,0.6695377019620632,6.545454545454545,8.718181818181819,0.7037968774427545,0.826496232931256,19.63636363636364,12.599999999999998,0.9330401698069992,0.9464346265386088,0,1.0
-120.00560146624716,34.466321762193935,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,117,125,116,9,119.0,3.9262724,126,128,124,4,126.22222,3.3696618,97,101,96,5,98.55556,2.748972,179,180,175,5,178.0,2.7673192,0.2094594594594594,0.20945945,0.17218544,0.037274018,0.11111111,3.0557513,2020,5,143,4.692134,4.3202987,3.6961527,3.6884272,3.8897552,118.53719,126.55372,100.694214,178.09917,97.00909090909092,35.93636363636364,0.7932729118135036,0.9272853011464978,38.71818181818182,8.763636363636364,0.8089152149630462,0.9501316346358072,53.25454545454545,6.236363636363637,0.8089152149630462,0.9660658508713336,6.209090909090909,3.2272727272727275,0.887683215061702,0.952335548796592,0,1.0
-120.00532886869058,34.46632191275582,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,122,126,117,9,121.44444,3.5350661,132,133,129,4,131.44444,3.0157077,101,103,100,3,101.666664,2.6505322,172,173,170,3,171.66667,2.968533,0.1700680272108843,0.19310345,0.14864865,0.044454798,0.11111111,2.7533064,2020,5,143,4.8085904,3.9777215,3.8787582,3.6177952,3.9218228,132.85124,137.35538,107.785126,168.84297,82.93636363636364,20.545454545454543,0.6332999698964712,0.9155064783466772,21.245454545454542,7.381818181818181,0.6759666794724604,0.8984369614317291,15.89090909090909,7.427272727272727,0.6759666794724604,0.9067136708760252,6.199999999999999,2.863636363636364,0.8443846548125846,0.9271604509032212,0,1.0
-120.0050422844046,34.46634208060469,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,129,140,113,27,128.22223,4.004364,139,143,132,11,138.0,3.7974677,109,112,99,13,106.55556,3.6074753,175,180,171,9,175.44444,3.5385098,0.1513157894736842,0.22336769,0.10543131,0.11793638,0.11111111,3.5385098,2020,5,143,5.000301,4.5480886,4.428503,3.8696384,4.290106,122.92562,133.72728,106.421486,174.24794,218.7363636363636,66.0909090909091,0.7083311069384188,0.9178711197115372,93.28181818181818,36.345454545454544,0.7350368745973177,0.905821499897742,50.81818181818182,28.1,0.7350368745973177,0.8829729728812562,12.9,5.699999999999999,0.6020362182984244,0.8367587859829553,0,1.0
-120.00501038277608,34.4662726022159,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,127,154,116,38,132.0,4.444188,139,149,133,16,140.11111,3.9228287,106,119,101,18,108.0,3.8833375,181,185,174,11,180.22223,3.7665505,0.1753246753246753,0.22923589,0.0694864,0.15974948,0.11111111,3.7848978,2020,5,143,5.1375775,4.1018224,4.4845667,4.1388283,4.2768025,141.7438,144.14876,113.214874,174.52893,46.32727272727272,25.88181818181818,0.8623334375654453,0.9195056062394548,10.572727272727272,8.163636363636364,0.8266759482229028,0.8634505325550357,10.3,9.563636363636364,0.8266759482229028,0.8819534728896746,7.809090909090909,3.89090909090909,0.8350314230127494,0.9209624507972076,0,1.0
-120.00111150360208,34.46272181158979,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,115,127,108,19,115.77778,4.2541957,132,134,128,6,131.11111,3.3880088,92,98,91,7,93.55556,3.5216055,185,185,179,6,183.0,3.1776688,0.2333333333333333,0.25773194,0.16993465,0.0877973,0.22222222,3.45264,2020,5,143,4.968324,3.991775,4.1762877,4.123087,4.1457415,128.66942,133.73553,99.56198,175.95868,55.97272727272727,37.35454545454545,0.7680500701521663,0.8575162708809363,9.7,15.363636363636362,0.8117595214404257,0.7064833125149369,11.863636363636363,9.745454545454544,0.8117595214404257,0.8336171708320288,15.209090909090907,6.681818181818183,0.8316665787729366,0.9253195574395232,0,1.0
-120.00129239576236,34.4628040074327,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,119,124,111,13,117.666664,4.116265,129,130,124,6,127.333336,3.4695444,97,99,96,3,97.22222,2.9776595,175,177,172,5,174.66667,3.5385098,0.1904761904761904,0.22916667,0.16778524,0.06138143,0.11111111,3.5216055,2020,5,143,4.5188966,3.8727062,3.142226,4.138707,4.004164,112.29752,125.82645,95.23967,177.6033,19.1,26.42727272727272,0.806907530115341,0.7320497277610215,10.572727272727272,14.490909090909092,0.6821574882123081,0.5785921480553442,2.4,4.136363636363637,0.6821574882123081,0.6496299463586975,4.09090909090909,8.309090909090909,0.92573345116275,0.8477716216240843,0,1.0
-120.00135204980688,34.46295889354502,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,123,123,109,14,116.888885,3.8404026,131,131,125,6,128.66667,3.2930129,98,98,92,6,95.0,2.875776,181,181,177,4,179.11111,3.2886784,0.1907894736842105,0.24567474,0.18272425,0.06295049,0.11111111,3.0861163,2020,5,143,4.645621,4.3908205,3.5288482,3.9623497,3.6730127,119.72727,129.55373,95.743805,174.5785,24.263636363636365,24.23636363636363,0.8326571890980196,0.8387035051661443,14.345454545454547,20.09090909090909,0.880830834289135,0.8332859513719049,3.881818181818182,5.836363636363636,0.880830834289135,0.7446875147771734,4.336363636363636,4.390909090909091,0.9195965899595784,0.907270600180609,0,1.0
-119.99892540856273,34.46558748151711,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,100,111,99,12,105.44444,4.1852303,121,130,119,11,123.333336,3.8143718,99,108,92,16,99.22222,4.047299,179,180,174,6,177.88889,3.5350661,0.2831541218637993,0.2877698,0.22105263,0.06671716,0.22222222,3.6504104,2020,5,143,5.168321,4.8476524,4.678399,4.1817894,4.257043,123.14876,130.29752,105.256195,173.05785,106.02727272727272,87.6090909090909,0.7784531896103317,0.8165535465349223,41.92727272727273,40.60909090909091,0.7687990539516618,0.7696181175942913,34.78181818181818,27.509090909090908,0.7687990539516618,0.8019287679339475,17.10909090909091,6.1,0.7396332629964967,0.9120814820578926,0,1.0
-119.9987162598091,34.46572643222049,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,121,137,113,24,124.666664,4.444188,127,138,122,16,130.22223,4.047299,105,114,102,12,108.55556,3.8833375,169,172,168,4,169.88889,2.7061317,0.1655172413793103,0.19572954,0.11326861,0.08246093,0.11111111,3.52594,2020,5,143,5.217704,4.7236786,4.7459044,3.455091,4.2888727,136.66942,138.38843,115.31405,168.05785,98.6090909090909,86.32727272727271,0.8775211548491524,0.8841568415225566,40.23636363636364,42.518181818181816,0.8922839120673398,0.8701469889191684,33.43636363636364,43.78181818181818,0.8922839120673398,0.8604898601718437,4.654545454545454,3.0545454545454547,0.8637031187139171,0.900069452149262,0,1.0
-119.99696452577868,34.46580008054185,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,70,70,67,3,68.77778,2.75675,96,98,90,8,95.333336,3.1811123,72,73,71,2,71.888885,1.8481805,201,202,198,4,200.22223,3.0726557,0.4833948339483395,0.5018587,0.4795539,0.022304803,0.44444445,2.6090403,2020,5,143,4.3767667,4.1257844,3.1565704,3.7084186,3.8525465,74.61157,96.578514,75.41322,193.52893,117.82727272727271,52.61818181818182,0.952047079002875,0.9758643165133224,22.945454545454545,22.172727272727272,0.9514443151936368,0.942488505749386,19.6,8.836363636363638,0.9514443151936368,0.9761467400590595,8.509090909090908,5.209090909090909,0.8560106570094109,0.9062496802117652,0,0.0
-119.99740764302004,34.46558667957573,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,59,66,56,10,60.22222,3.5905712,92,93,87,6,90.44444,3.2986956,71,71,70,1,70.55556,2.706037,193,197,189,8,192.44444,3.6209362,0.5317460317460317,0.5483871,0.49809885,0.05028826,0.44444445,2.995912,2020,5,143,4.362947,3.9954467,3.0719726,4.479119,3.6321635,64.43802,91.10744,73.44628,186.2314,28.463636363636365,89.61818181818182,0.8958525709568764,0.6948534835131608,21.57272727272727,36.25454545454545,0.7026569199110806,0.4582570189527934,7.509090909090909,23.727272727272727,0.7026569199110806,0.6432489341368965,18.68181818181818,23.36363636363636,0.9250971600921511,0.9258819815454836,0,0.0
-119.9976779843216,34.465155471141344,EPSG:4326,capitan,ca_m_3412040_ne_10_060_20200522,70,76,65,11,69.44444,3.9488595,94,98,91,7,94.55556,3.2466342,72,75,71,4,72.333336,3.067769,187,192,186,6,188.22223,2.8694465,0.4552529182879377,0.48207173,0.42857143,0.053500295,0.44444445,3.250078,2020,5,143,4.6145587,3.8477826,3.1925786,3.5057669,3.926789,67.31405,97.41322,72.87603,189.80165,23.845454545454544,25.690909090909088,0.8458276295866639,0.841491713858182,17.854545454545452,19.318181818181817,0.5996853576693947,0.589765253147585,4.545454545454546,4.7,0.5996853576693947,0.7183341083913001,6.636363636363636,7.181818181818182,0.7762499136186647,0.7550075700431838,0,0.0
